vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0,0.05,0.5,60000,0.03,0.03,1.00E-05,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,32.26,33.09,50
0,0.05,0.5,60000,0.03,0.03,1.00E-05,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,42.73,42.94,100
0,0.05,0.5,60000,0.03,0.03,1.00E-05,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,39.95,40.97,420
0,0.05,0.5,60000,0.03,0.03,1.00E-05,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,37.94,38.43,1998
0,0.05,0.5,60000,0.03,0.03,1.00E-05,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,35.53,37.42,2011
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,52.16,52.76,50
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,57.92,57.93,100
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,52.28,52.36,420
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,58.98,59.03,1998
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,52.88,52.69,2011
0,0.05,0.5,60000,0.03,0.03,0.0001,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,58.34,58.54,50
0,0.05,0.5,60000,0.03,0.03,0.0001,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,59.49,59.5,100
0,0.05,0.5,60000,0.03,0.03,0.0001,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,57.11,57.15,420
0,0.05,0.5,60000,0.03,0.03,0.0001,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,58.73,58.88,1998
0,0.05,0.5,60000,0.03,0.03,0.0001,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,51.89,52.15,2011
0,0.05,0.5,60000,0.03,0.03,0.0005,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,61.21,61.39,50
0,0.05,0.5,60000,0.03,0.03,0.0005,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,61.69,61.86,100
0,0.05,0.5,60000,0.03,0.03,0.0005,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,61.99,62.14,420
0,0.05,0.5,60000,0.03,0.03,0.0005,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,61.91,62,1998
0,0.05,0.5,60000,0.03,0.03,0.0005,0,1,2,0.35,0,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,61.43,61.53,2011
