vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.03,0.005,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,55.53,55.6,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.005,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,56.769999999999996,56.83,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.005,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,54.66,54.8,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.005,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,55.34,55.46,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.005,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,55.87,55.98,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.01,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,55.43,55.18,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.01,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,57.47,57.63,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.01,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,54.59,54.76,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.01,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,60.419999999999995,60.61,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.01,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,60.72,60.83,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.05,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,48.89,49.28,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.05,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,48.15,48.18,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.05,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,46.300000000000004,45.9,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.05,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,43.730000000000004,43.98,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.05,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,48.1,47.96,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.1,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,42.980000000000004,43.23,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.1,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,51.470000000000006,51.41,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.1,0.0,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,41.370000000000005,41.33,420.0
