vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.03,1e-05,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,36.6,36.26,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,1e-05,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,48.04,48.93,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,1e-05,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,44.84,45.72,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,1e-05,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,41.3,42.04,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,1e-05,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,41.21,41.76,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,5e-05,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,57.56,57.76,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,5e-05,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,59.06,59.12,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,5e-05,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,54.14,54.31,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,5e-05,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,61.39,61.49,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,5e-05,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,54.37,54.69,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0001,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,61.040000000000006,61.17,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0001,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,60.089999999999996,60.14,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0001,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,58.730000000000004,59.8,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0001,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,60.36,60.48,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0001,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,55.57,55.71,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,61.06,61.3,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,61.339999999999996,61.5,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,63.72,63.92,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,61.629999999999995,61.74,1998.0
