amp_neuron,input_nbr,tau_in,tau_out,alpha_p,alpha_n,beta_p,beta_n,tau_pre,tau_post,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,gain_in,gain_out,accuracy,accuracy_2,bias_out,seed
0.5,60000.0,0.03,0.03,0.7,0.01,1.4,1.0,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,21.9,25.54,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.4,0.8,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.5,23.54,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.4,1.2,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,21.8,24.29,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,0.8,1.0,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.990000000000002,24.24,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,0.8,0.8,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,16.91,18.47,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,0.8,1.2,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,20.48,22.52,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.2,1.0,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,20.87,23.48,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.2,0.8,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.82,24.18,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.2,1.2,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.830000000000002,23.62,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.4,1.0,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.43,27.25,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.4,0.8,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,18.39,21.83,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.4,1.2,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,29.9,29.91,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,0.8,1.0,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,12.6,13.27,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,0.8,0.8,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,18.55,19.7,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,0.8,1.2,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.11,25.45,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.2,1.0,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,26.029999999999998,27.38,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.2,0.8,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,20.87,21.52,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.2,1.2,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.9,25.04,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.02,1.4,1.0,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,12.09,12.47,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.02,1.4,0.8,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,21.25,23.51,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.02,1.4,1.2,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,20.34,20.88,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.02,0.8,1.0,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.29,23.01,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.02,0.8,0.8,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.71,23.72,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.02,0.8,1.2,0.08,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,21.64,22.7,0.0,100.0
