vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.12,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,49.980000000000004,51.95,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,48.61,48.34,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,44.71,44.36,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.0005,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,44.1,44.0,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.0005,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,43.07,42.67,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.0005,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,41.47,40.61,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,43.16,42.54,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,40.14,38.99,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,41.07,40.08,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.001,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,49.97,50.16,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.001,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,53.510000000000005,54.4,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.001,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,55.57,56.08,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.001,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,56.510000000000005,55.88,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.001,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,48.67,46.81,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.001,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,50.29,49.08,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.001,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,52.239999999999995,51.96,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,0.001,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,47.8,46.41,50.0
