vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.5,0.0,41.760000000000005,44.39,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.6,0.0,44.14,45.84,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.7,0.0,49.14,54.8,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.8,0.0,45.81,51.01,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,3.0,0.5,0.0,38.379999999999995,40.23,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,3.0,0.6,0.0,42.11,45.89,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,3.0,0.7,0.0,41.870000000000005,47.29,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,3.0,0.8,0.0,44.67,49.03,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,4.0,0.5,0.0,49.46,52.59,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,4.0,0.6,0.0,45.24,44.91,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,4.0,0.7,0.0,45.73,46.46,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,4.0,0.8,0.0,41.67,43.92,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,2.0,0.5,0.0,40.25,42.24,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,2.0,0.6,0.0,40.47,45.95,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,2.0,0.7,0.0,44.68,49.48,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,2.0,0.8,0.0,47.839999999999996,51.0,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,3.0,0.5,0.0,45.410000000000004,50.48,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,3.0,0.6,0.0,50.739999999999995,50.66,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,3.0,0.7,0.0,45.019999999999996,50.78,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,3.0,0.8,0.0,41.38,45.19,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,4.0,0.5,0.0,49.6,51.58,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,4.0,0.6,0.0,50.970000000000006,52.61,100.0
-0.25,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,4.0,0.7,0.0,39.17,41.74,100.0
