vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.5,0.0,33.42,39.97,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.6,0.0,38.47,46.17,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.7,0.0,43.46,47.57,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.8,0.0,49.370000000000005,51.14,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,1.0,0.0,42.4,48.64,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.5,0.0,38.0,40.58,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.6,0.0,38.26,39.49,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,45.269999999999996,45.57,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,42.18,45.8,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,1.0,0.0,48.3,51.72,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.5,0.0,48.42,49.38,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.6,0.0,39.2,42.14,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.7,0.0,42.63,45.92,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.8,0.0,48.67,49.24,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,1.0,0.0,48.15,51.22,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.5,0.0,35.03,38.71,100.0
-0.15,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.6,0.0,42.01,44.21,100.0
