vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.5,0.0,29.549999999999997,46.06,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.6,0.0,29.89,42.41,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.7,0.0,35.15,45.02,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.8,0.0,38.99,44.57,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.5,0.0,40.62,48.1,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.6,0.0,38.190000000000005,42.98,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,46.25,51.93,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,42.77,50.94,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.5,0.0,49.15,54.84,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.6,0.0,47.97,53.76,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.7,0.0,45.47,52.71,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.8,0.0,49.19,55.49,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.5,0.0,41.04,47.52,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.6,0.0,39.07,47.53,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.7,0.0,39.85,45.42,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.8,0.0,41.88,43.81,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,3.0,0.5,0.0,43.480000000000004,51.26,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,3.0,0.6,0.0,41.620000000000005,49.96,100.0
-0.25,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,3.0,0.7,0.0,38.769999999999996,45.24,100.0
