input_scale,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
1.0,0.05,0.5,60000.0,0.03,0.03,1e-05,0.0,1.0,5.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,60.040000000000006,53.73,100.0
1.0,0.05,0.5,60000.0,0.03,0.03,5e-05,0.0,1.0,5.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,79.16,76.87,100.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.0001,0.0,1.0,5.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,83.77,82.23,100.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,5.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,84.24000000000001,83.67,100.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.001,0.0,1.0,5.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,85.56,85.19,100.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.005,0.0,1.0,5.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,78.7,78.2,100.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.01,0.0,1.0,5.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,78.36999999999999,77.64,100.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.05,0.0,1.0,5.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,71.67999999999999,70.68,100.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.1,0.0,1.0,5.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,69.99,68.05,100.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.5,0.0,1.0,5.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,49.370000000000005,47.45,100.0
