vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,5.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,54.21,54.58,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,5.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,48.449999999999996,48.14,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,5.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,49.49,49.51,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,6.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,49.17,48.35,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,6.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,46.300000000000004,45.09,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,6.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,46.489999999999995,45.39,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,57.830000000000005,58.11,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,52.690000000000005,52.62,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,55.059999999999995,55.16,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.001,5.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,61.11,61.17,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.001,5.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,56.57,56.21,50.0
