vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.12,0.03,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.25,0.5,0.0,20.979999999999997,30.82,50.0
0.0,0.05,0.5,60000.0,0.12,0.03,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,21.32,31.47,50.0
0.0,0.05,0.5,60000.0,0.12,0.03,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.25,0.5,0.0,18.22,28.8,50.0
0.0,0.05,0.5,60000.0,0.12,0.03,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,18.0,29.04,50.0
0.0,0.05,0.5,60000.0,0.12,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.25,0.5,0.0,23.75,31.91,50.0
0.0,0.05,0.5,60000.0,0.12,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,24.19,32.23,50.0
0.0,0.05,0.5,60000.0,0.06,0.03,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.25,0.5,0.0,46.97,46.8,50.0
0.0,0.05,0.5,60000.0,0.06,0.03,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,47.79,47.97,50.0
0.0,0.05,0.5,60000.0,0.06,0.03,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.25,0.5,0.0,40.36,41.36,50.0
0.0,0.05,0.5,60000.0,0.06,0.03,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,40.489999999999995,41.36,50.0
0.0,0.05,0.5,60000.0,0.06,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.25,0.5,0.0,52.2,52.51,50.0
0.0,0.05,0.5,60000.0,0.06,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,53.900000000000006,54.25,50.0
0.0,0.05,0.5,60000.0,0.09,0.03,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.25,0.5,0.0,34.17,35.51,50.0
0.0,0.05,0.5,60000.0,0.09,0.03,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,34.86,35.27,50.0
0.0,0.05,0.5,60000.0,0.09,0.03,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.25,0.5,0.0,27.589999999999996,31.76,50.0
0.0,0.05,0.5,60000.0,0.09,0.03,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,27.99,31.02,50.0
