vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.2,0.0,45.31,45.45,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.15,0.0,49.29,49.52,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,53.53,53.69,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,50.019999999999996,50.47,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.2,0.0,36.52,36.84,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.15,0.0,35.089999999999996,35.92,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.35,0.0,44.9,45.22,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.5,0.0,52.849999999999994,53.03,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.2,0.0,56.15,56.35,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.15,0.0,47.58,47.66,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,50.09,51.49,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,57.99999999999999,58.13,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.2,0.0,49.02,51.0,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.15,0.0,47.260000000000005,47.15,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.35,0.0,49.51,50.2,50.0
0.0,0.05,0.5,60000.0,0.03,0.09,0.005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.5,0.0,49.1,50.66,50.0
0.0,0.1,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.2,0.0,50.17,50.31,50.0
0.0,0.1,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.15,0.0,46.27,46.39,50.0
0.0,0.1,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.35,0.0,54.50000000000001,54.61,50.0
0.0,0.1,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,52.190000000000005,52.27,50.0
0.0,0.1,0.5,60000.0,0.03,0.09,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.002,0.002,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,3.0,0.2,0.0,50.79,51.13,50.0
