amp_neuron,input_nbr,tau_in,tau_out,alpha_p,alpha_n,beta_p,beta_n,tau_pre,tau_post,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,gain_in,gain_out,accuracy,accuracy_2,bias_out,seed
0.5,60000.0,0.03,0.03,0.7,0.01,1.4,1.0,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,27.029999999999998,27.54,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.4,0.8,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,21.61,25.33,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.4,1.2,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.430000000000003,25.6,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,0.8,1.0,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,21.73,24.51,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,0.8,0.8,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,18.54,24.47,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,0.8,1.2,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,18.78,19.05,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.2,1.0,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.67,24.9,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.2,0.8,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.29,23.96,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.2,1.2,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,26.26,26.73,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.4,1.0,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,16.919999999999998,16.94,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.4,0.8,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.88,25.22,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.4,1.2,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.89,23.22,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,0.8,1.0,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.23,23.56,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,0.8,0.8,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.84,24.09,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,0.8,1.2,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,18.47,18.56,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.2,1.0,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.31,25.61,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.2,0.8,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.929999999999996,26.01,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.2,1.2,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.59,25.0,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.02,1.4,1.0,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.07,24.21,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.02,1.4,0.8,0.1,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,21.2,21.11,0.0,100.0
