amp_neuron,input_nbr,tau_in,tau_out,alpha_p,alpha_n,beta_p,beta_n,tau_pre,tau_post,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,gain_in,gain_out,accuracy,accuracy_2,bias_out,seed
0.001,60000.0,0.03,0.03,7.5e-05,0.01,2.0,2.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,22.99,22.79,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.01,2.0,1.5,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,22.79,22.41,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.01,2.0,1.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,23.16,23.12,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.01,1.5,2.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,22.43,22.23,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.01,1.5,1.5,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,17.44,17.29,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.01,1.5,1.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,23.87,23.59,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.01,1.0,2.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,19.68,19.36,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.01,1.0,1.5,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,22.53,22.24,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.01,1.0,1.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,22.3,22.21,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.009,2.0,2.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,21.85,21.95,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.009,2.0,1.5,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,24.48,24.25,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.009,2.0,1.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,22.24,21.6,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.009,1.5,2.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,23.369999999999997,23.27,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.009,1.5,1.5,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,26.150000000000002,26.13,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.009,1.5,1.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,21.51,20.81,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.009,1.0,2.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,24.44,24.38,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.009,1.0,1.5,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,21.94,22.1,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.009,1.0,1.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,23.799999999999997,23.2,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.007,2.0,2.0,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,25.1,25.36,0.0,100.0
0.001,60000.0,0.03,0.03,7.5e-05,0.007,2.0,1.5,0.0168,0.0337,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,2.0,,20.630000000000003,21.18,0.0,100.0
