vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.9,0.0,68.54,68.3,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,1.0,0.0,57.69,59.28,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,1.1,0.0,68.78,67.82,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,4.0,0.9,0.0,66.63,66.19,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,4.0,1.0,0.0,66.02,64.46,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,4.0,1.1,0.0,66.85,65.07,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,5.0,0.9,0.0,71.00999999999999,69.35,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,5.0,1.0,0.0,73.54,71.63,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,5.0,1.1,0.0,71.61,70.14,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.9,0.0,68.54,68.3,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,1.0,0.0,57.69,59.28,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,1.1,0.0,68.78,67.82,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,4.0,0.9,0.0,66.63,66.19,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,4.0,1.0,0.0,66.02,64.46,100.0
0.0,0.5,0.5,60000.0,0.06,0.03,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,4.0,1.1,0.0,66.85,65.07,100.0
