vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.25,1.0,0.5,60000.0,0.06,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,0.5,0.0,1.8,-1.8,1.0,2.0,0.2,0.0,7.57,11.42,100.0
-0.25,1.0,0.5,60000.0,0.06,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,0.5,0.0,1.8,-1.8,1.0,2.0,0.4,0.0,10.41,10.51,100.0
-0.25,1.0,0.5,60000.0,0.06,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,0.5,0.0,1.8,-1.8,1.0,2.0,0.6,0.0,11.15,10.46,100.0
-0.25,1.0,0.5,60000.0,0.06,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,0.5,0.0,1.8,-1.8,2.0,2.0,0.2,0.0,11.09,10.75,100.0
-0.25,1.0,0.5,60000.0,0.06,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,0.5,0.0,1.8,-1.8,2.0,2.0,0.4,0.0,11.04,10.62,100.0
-0.25,1.0,0.5,60000.0,0.06,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,0.5,0.0,1.8,-1.8,2.0,2.0,0.6,0.0,10.22,10.72,100.0
