input_nbr,input_scale,tau_in,tau_out,thr_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,bias_in,seed,accuracy,accuracy_2
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,5.0,2.0,0.02,50.0,0.5307,0.529
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,5.0,2.0,0.032,50.0,0.1923,0.2005
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,5.0,2.0,0.04,50.0,0.2436,0.2373
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,5.0,5.0,0.02,50.0,0.4652,0.4601
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,5.0,5.0,0.032,50.0,0.1701,0.1804
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,5.0,5.0,0.04,50.0,0.1619,0.1869
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,5.0,10.0,0.02,50.0,0.4334,0.4117
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,5.0,10.0,0.032,50.0,0.1754,0.1884
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,5.0,10.0,0.04,50.0,0.147,0.1505
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.02,50.0,0.5501,0.5473
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.032,50.0,0.1387,0.1378
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.04,50.0,0.2099,0.2095
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,10.0,5.0,0.02,50.0,0.4786,0.4778
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,10.0,5.0,0.032,50.0,0.3167,0.3224
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,10.0,5.0,0.04,50.0,0.2843,0.2957
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,10.0,10.0,0.02,50.0,0.4536,0.4515
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,10.0,10.0,0.032,50.0,0.1692,0.1735
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,10.0,10.0,0.04,50.0,0.1308,0.1319
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,15.0,2.0,0.02,50.0,0.4736,0.4733
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,15.0,2.0,0.032,50.0,0.1896,0.1896
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,15.0,2.0,0.04,50.0,0.3112,0.3114
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,15.0,5.0,0.02,50.0,0.4765,0.4729
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,15.0,5.0,0.032,50.0,0.1696,0.1692
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,15.0,5.0,0.04,50.0,0.34,0.3407
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,15.0,10.0,0.02,50.0,0.4981,0.495
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,15.0,10.0,0.032,50.0,0.2774,0.2828
60000.0,0.0075,45.0,30.0,3.0,0.0008,1.0,350.0,100.0,1.0,10.0,15.0,10.0,0.04,50.0,0.2063,0.2109
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,5.0,2.0,0.02,50.0,0.5707,0.5689
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,5.0,2.0,0.032,50.0,0.1645,0.173
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,5.0,2.0,0.04,50.0,0.2005,0.1983
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,5.0,5.0,0.02,50.0,0.4785,0.4698
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,5.0,5.0,0.032,50.0,0.1694,0.193
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,5.0,5.0,0.04,50.0,0.1598,0.1681
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,5.0,10.0,0.02,50.0,0.4154,0.4138
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,5.0,10.0,0.032,50.0,0.1774,0.1833
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,5.0,10.0,0.04,50.0,0.1501,0.1476
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.02,50.0,0.5298,0.5277
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.032,50.0,0.0831,0.0821
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.04,50.0,0.1273,0.1274
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,5.0,0.02,50.0,0.5424,0.5397
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,5.0,0.032,50.0,0.2783,0.2769
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,5.0,0.04,50.0,0.2524,0.2613
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,10.0,0.02,50.0,0.4632,0.4429
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,10.0,0.032,50.0,0.1962,0.1998
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,10.0,0.04,50.0,0.1627,0.1672
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,15.0,2.0,0.02,50.0,0.5089,0.5105
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,15.0,2.0,0.032,50.0,0.2226,0.223
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,15.0,2.0,0.04,50.0,0.2453,0.2456
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,15.0,5.0,0.02,50.0,0.5542,0.5529
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,15.0,5.0,0.032,50.0,0.1009,0.1
60000.0,0.0075,45.0,30.0,3.0,0.001,1.0,350.0,100.0,1.0,10.0,15.0,5.0,0.04,50.0,0.3587,0.3594
