input_nbr,input_scale,tau_in,tau_out,thr_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,bias_in,seed,accuracy,accuracy_2
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,12.0,1.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,12.0,1.0,0.02,50.0,0.521,0.5109
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,12.0,1.0,0.025,50.0,0.109,0.109
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,12.0,2.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,12.0,2.0,0.02,50.0,0.518,0.5102
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,12.0,2.0,0.025,50.0,0.1049,0.1049
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,12.0,4.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,12.0,4.0,0.02,50.0,0.5318,0.5223
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,12.0,4.0,0.025,50.0,0.109,0.109
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,15.0,1.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,15.0,1.0,0.02,50.0,0.5081,0.5043
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,15.0,1.0,0.025,50.0,0.1064,0.1064
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,15.0,2.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,15.0,2.0,0.02,50.0,0.5236,0.5157
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,15.0,2.0,0.025,50.0,0.112,0.112
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,15.0,4.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,15.0,4.0,0.02,50.0,0.5308,0.5248
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,15.0,4.0,0.025,50.0,0.1096,0.1096
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,18.0,1.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,18.0,1.0,0.02,50.0,0.5142,0.51
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,18.0,1.0,0.025,50.0,0.1064,0.1064
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,18.0,2.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,18.0,2.0,0.02,50.0,0.5158,0.5128
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,18.0,2.0,0.025,50.0,0.1037,0.1037
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,18.0,4.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,18.0,4.0,0.02,50.0,0.5202,0.5152
60000.0,0.003,45.0,75.0,7.0,0.0008,1.0,350.0,0.0,1.0,20.0,18.0,4.0,0.025,50.0,0.1085,0.1085
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,12.0,1.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,12.0,1.0,0.02,50.0,0.5297,0.5235
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,12.0,1.0,0.025,50.0,0.1082,0.1082
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,12.0,2.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,12.0,2.0,0.02,50.0,0.5431,0.5381
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,12.0,2.0,0.025,50.0,0.1105,0.1105
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,12.0,4.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,12.0,4.0,0.02,50.0,0.5356,0.5307
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,12.0,4.0,0.025,50.0,0.1125,0.1125
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,15.0,1.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,15.0,1.0,0.02,50.0,0.518,0.5068
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,15.0,1.0,0.025,50.0,0.1085,0.1085
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,15.0,2.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,15.0,2.0,0.02,50.0,0.509,0.5039
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,15.0,2.0,0.025,50.0,0.1042,0.1042
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,15.0,4.0,0.015,50.0,0.098,0.098
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,15.0,4.0,0.02,50.0,0.5324,0.5291
60000.0,0.003,45.0,75.0,7.0,0.001,1.0,350.0,0.0,1.0,20.0,15.0,4.0,0.025,50.0,0.1102,0.1102
