vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,noise_input,accuracy,accuracy_2,seed
-0.55,1.0,0.5,60000.0,0.3,0.3,1.0,1.0,0.35,0.15,0.005,10.0,10.0,0.002,,0.5,0.0,2.0,-3.0,0.0,2.0,0.0,8.61,14.41,100.0
-0.55,1.0,0.5,60000.0,0.3,0.3,1.0,1.0,0.35,0.15,0.005,10.0,10.0,0.002,,0.5,0.0,2.0,-3.0,0.0,4.0,0.0,8.9,13.13,100.0
-0.55,1.0,0.5,60000.0,0.3,0.3,1.0,1.0,0.35,0.15,0.005,10.0,10.0,0.002,,0.5,0.0,2.0,-3.0,0.0,6.0,0.0,8.51,11.96,100.0
-0.55,1.0,0.5,60000.0,0.3,0.3,1.0,1.0,0.35,0.15,0.005,10.0,10.0,0.01,,0.5,0.0,2.0,-3.0,0.0,2.0,0.0,8.02,14.75,100.0
-0.55,1.0,0.5,60000.0,0.3,0.3,1.0,1.0,0.35,0.15,0.005,10.0,10.0,0.01,,0.5,0.0,2.0,-3.0,0.0,4.0,0.0,8.690000000000001,13.42,100.0
-0.55,1.0,0.5,60000.0,0.3,0.3,1.0,1.0,0.35,0.15,0.005,10.0,10.0,0.01,,0.5,0.0,2.0,-3.0,0.0,6.0,0.0,9.09,10.76,100.0
-0.55,1.0,0.5,60000.0,0.3,0.06,1.0,1.0,0.35,0.15,0.005,10.0,10.0,0.002,,0.5,0.0,2.0,-3.0,0.0,2.0,0.0,7.31,13.83,100.0
-0.55,1.0,0.5,60000.0,0.3,0.06,1.0,1.0,0.35,0.15,0.005,10.0,10.0,0.002,,0.5,0.0,2.0,-3.0,0.0,4.0,0.0,7.720000000000001,12.1,100.0
