input_nbr,input_scale,tau_in,tau_out,thr_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,bias_in,seed,accuracy,accuracy_2
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.015,50.0,0.6389,0.642
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.02,50.0,0.2527,0.2525
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.025,50.0,0.1668,0.1672
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.015,50.0,0.633,0.634
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.02,50.0,0.305,0.3053
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.025,50.0,0.3407,0.3381
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.015,50.0,0.6213,0.6228
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.02,50.0,0.5151,0.5154
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.025,50.0,0.4461,0.4403
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.015,50.0,0.623,0.6269
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.02,50.0,0.3405,0.3405
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.025,50.0,0.2012,0.201
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.015,50.0,0.624,0.6253
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.02,50.0,0.3107,0.3106
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.025,50.0,0.4178,0.4267
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.015,50.0,0.6266,0.6295
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.02,50.0,0.3907,0.3909
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.025,50.0,0.3968,0.4002
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,18.0,1.0,0.015,50.0,0.6484,0.6485
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,18.0,1.0,0.02,50.0,0.3649,0.3645
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,18.0,1.0,0.025,50.0,0.3039,0.3027
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,18.0,2.0,0.015,50.0,0.6186,0.6203
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,18.0,2.0,0.02,50.0,0.3903,0.3901
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,18.0,2.0,0.025,50.0,0.4172,0.4173
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,18.0,4.0,0.015,50.0,0.6113,0.6129
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,18.0,4.0,0.02,50.0,0.5383,0.538
60000.0,0.003,60.0,75.0,7.0,0.0008,1.0,350.0,100.0,1.0,20.0,18.0,4.0,0.025,50.0,0.4492,0.4638
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.015,50.0,0.6385,0.64
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.02,50.0,0.3099,0.3099
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.025,50.0,0.2356,0.2365
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.015,50.0,0.6245,0.6265
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.02,50.0,0.3619,0.3616
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.025,50.0,0.3883,0.3959
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.015,50.0,0.6203,0.617
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.02,50.0,0.5305,0.5308
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.025,50.0,0.4641,0.4528
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.015,50.0,0.6282,0.631
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.02,50.0,0.3622,0.3621
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.025,50.0,0.249,0.2484
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.015,50.0,0.6177,0.6203
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.02,50.0,0.2786,0.2782
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.025,50.0,0.4066,0.4101
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.015,50.0,0.6241,0.6275
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.02,50.0,0.3746,0.3748
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.025,50.0,0.3707,0.3627
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,18.0,1.0,0.015,50.0,0.6333,0.6343
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,18.0,1.0,0.02,50.0,0.2643,0.2643
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,18.0,1.0,0.025,50.0,0.2688,0.2683
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,18.0,2.0,0.015,50.0,0.6309,0.6326
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,18.0,2.0,0.02,50.0,0.2524,0.2528
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,18.0,2.0,0.025,50.0,0.4283,0.4353
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,18.0,4.0,0.015,50.0,0.6092,0.6111
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,18.0,4.0,0.02,50.0,0.3726,0.3728
60000.0,0.003,60.0,75.0,7.0,0.001,1.0,350.0,100.0,1.0,20.0,18.0,4.0,0.025,50.0,0.4414,0.445
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.015,50.0,0.6399,0.6437
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.02,50.0,0.2795,0.2793
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.025,50.0,0.1335,0.1334
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.015,50.0,0.6279,0.6311
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.02,50.0,0.2578,0.2582
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.025,50.0,0.3458,0.3466
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.015,50.0,0.6312,0.6305
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.02,50.0,0.5256,0.5253
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.025,50.0,0.4009,0.393
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.015,50.0,0.6488,0.6497
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.02,50.0,0.2387,0.2387
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.025,50.0,0.217,0.2182
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.015,50.0,0.6215,0.6243
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.02,50.0,0.3615,0.3616
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.025,50.0,0.4005,0.4021
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.015,50.0,0.618,0.6224
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.02,50.0,0.3748,0.3745
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.025,50.0,0.4224,0.4175
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,18.0,1.0,0.015,50.0,0.6224,0.624
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,18.0,1.0,0.02,50.0,0.327,0.3272
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,18.0,1.0,0.025,50.0,0.214,0.2153
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,18.0,2.0,0.015,50.0,0.6233,0.6243
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,18.0,2.0,0.02,50.0,0.3241,0.3243
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,18.0,2.0,0.025,50.0,0.3736,0.3735
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,18.0,4.0,0.015,50.0,0.6358,0.6372
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,18.0,4.0,0.02,50.0,0.372,0.3723
60000.0,0.003,60.0,75.0,7.0,0.0012,1.0,350.0,100.0,1.0,20.0,18.0,4.0,0.025,50.0,0.3478,0.3735
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.015,50.0,0.6388,0.6412
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.02,50.0,0.3044,0.3045
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,1.0,0.025,50.0,0.1731,0.1732
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.015,50.0,0.6337,0.6351
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.02,50.0,0.4355,0.4359
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,2.0,0.025,50.0,0.3095,0.3135
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.015,50.0,0.6286,0.6287
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.02,50.0,0.5144,0.5151
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,12.0,4.0,0.025,50.0,0.4656,0.4636
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.015,50.0,0.6413,0.6431
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.02,50.0,0.4269,0.427
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,1.0,0.025,50.0,0.2592,0.2578
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.015,50.0,0.6144,0.6155
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.02,50.0,0.3435,0.3437
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.025,50.0,0.4106,0.4135
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.015,50.0,0.6257,0.6273
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.02,50.0,0.3764,0.3776
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,4.0,0.025,50.0,0.4243,0.4342
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,18.0,1.0,0.015,50.0,0.6401,0.6417
60000.0,0.003,60.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,18.0,1.0,0.02,50.0,0.3705,0.3705
