vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.03,1e-05,0.0,1.0,3.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,53.87,50.52,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,5e-05,0.0,1.0,3.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,74.51,72.99,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0001,0.0,1.0,3.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,77.75,76.76,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,3.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,80.49,80.14,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.001,0.0,1.0,3.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,78.78,78.65,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.005,0.0,1.0,3.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,75.3,74.81,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.01,0.0,1.0,3.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,73.06,72.92,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.05,0.0,1.0,3.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,62.46000000000001,61.87,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.1,0.0,1.0,3.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,63.660000000000004,62.35,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.5,0.0,1.0,3.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,46.379999999999995,44.78,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,1.0,0.0,1.0,3.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,43.43,38.7,420.0
