vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.5,0.0,38.32,44.11,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.6,0.0,43.65,44.93,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.7,0.0,49.669999999999995,51.1,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.8,0.0,52.459999999999994,55.65,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,1.0,0.0,53.1,54.42,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.5,0.0,47.44,49.2,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.6,0.0,43.74,43.89,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,48.89,52.32,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,52.38,56.59,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,1.0,0.0,53.47,53.83,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.5,0.0,38.41,41.04,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.6,0.0,47.660000000000004,50.09,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.7,0.0,45.12,47.19,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,0.8,0.0,51.53,50.98,100.0
-0.15,1.0,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,4.0,1.0,0.0,46.379999999999995,47.16,100.0
