vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,57.99999999999999,58.11,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,58.17,58.32,100.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,57.66,57.82,420.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,59.12,59.49,1998.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,58.330000000000005,58.4,2011.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,56.18,56.3,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,57.74,57.93,100.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,57.52,57.66,420.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,59.97,60.02,1998.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,2.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,58.330000000000005,58.43,2011.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,56.48,56.6,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,57.47,57.61,100.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,57.120000000000005,57.35,420.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,60.019999999999996,60.11,1998.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,3.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,58.379999999999995,58.64,2011.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,56.45,56.57,50.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,57.14,57.25,100.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,56.989999999999995,57.09,420.0
0.0,0.05,0.5,60000.0,0.03,0.12,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.5,0.0,59.730000000000004,59.95,1998.0
