vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.03,0.00025,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,56.87,57.03,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.00025,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,49.419999999999995,49.49,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.00025,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,50.39,50.65,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.00025,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,53.42,53.53,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.00025,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,51.519999999999996,51.52,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.00025,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,51.04,50.89,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.00025,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,51.839999999999996,50.96,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.00025,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,47.52,47.38,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.00025,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,48.339999999999996,47.47,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0075,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,52.75,51.99,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0075,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,56.2,55.89,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0075,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,56.46,56.57,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0075,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,60.199999999999996,60.32,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0075,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,56.28999999999999,56.38,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0075,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,59.35,59.44,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0075,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,55.63,55.65,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0075,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,58.41,58.61,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0075,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,58.29,58.3,50.0
