vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.22,5e-05,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,31.69,32.27,50.0
0.0,0.05,0.5,60000.0,0.03,0.22,5e-05,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,35.75,35.53,100.0
0.0,0.05,0.5,60000.0,0.03,0.22,5e-05,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,32.629999999999995,34.48,420.0
0.0,0.05,0.5,60000.0,0.03,0.22,5e-05,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,33.54,33.1,1998.0
0.0,0.05,0.5,60000.0,0.03,0.22,5e-05,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,30.380000000000003,31.82,2011.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.0001,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,31.790000000000003,34.55,50.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.0001,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,40.72,41.31,100.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.0001,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,38.37,40.51,420.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.0001,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,39.21,38.48,1998.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.0001,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,36.08,36.76,2011.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,50.18,50.36,50.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,58.85,58.79,100.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,47.28,48.93,420.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,58.02,58.69,1998.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,55.2,55.7,2011.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.001,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,58.4,60.52,50.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.001,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,59.41,60.19,100.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.001,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,50.51,50.64,420.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.001,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,55.53,55.68,1998.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.001,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,58.02,58.0,2011.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,60.129999999999995,60.37,50.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,54.6,54.82,100.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,57.440000000000005,57.69,420.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,61.4,61.53,1998.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,52.790000000000006,52.85,2011.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.01,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,59.809999999999995,59.6,50.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.01,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,51.41,51.86,100.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.01,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,60.22,60.23,420.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.01,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,58.830000000000005,58.89,1998.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.01,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,57.07,57.28,2011.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.05,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,50.11,52.24,50.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.05,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,49.03,49.09,100.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.05,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,55.769999999999996,57.36,420.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.05,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,48.949999999999996,48.99,1998.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.05,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,54.75,54.87,2011.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.1,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,52.23,52.03,50.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.1,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,47.69,47.99,100.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.1,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,44.54,46.0,420.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.1,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,43.47,45.54,1998.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.1,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,44.78,46.58,2011.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.5,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,34.32,34.6,50.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.5,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,28.87,28.95,100.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.5,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,31.94,31.57,420.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.5,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,38.629999999999995,36.78,1998.0
0.0,0.05,0.5,60000.0,0.03,0.22,0.5,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,34.92,35.46,2011.0
0.0,0.05,0.5,60000.0,0.03,0.22,1.0,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,33.550000000000004,33.54,50.0
0.0,0.05,0.5,60000.0,0.03,0.22,1.0,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,27.900000000000002,27.81,100.0
0.0,0.05,0.5,60000.0,0.03,0.22,1.0,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,30.14,31.15,420.0
