vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,noise_input,accuracy,accuracy_2,seed
-0.55,1.0,0.5,60000.0,0.3,0.06,1.0,1.0,0.35,0.15,0.005,20.0,10.0,0.002,,0.5,0.0,2.0,-2.0,4.0,2.0,0.0,8.19,11.96,100.0
-0.55,1.0,0.5,60000.0,0.3,0.06,1.0,1.0,0.35,0.15,0.005,20.0,10.0,0.002,,0.5,0.0,2.0,-2.0,4.0,4.0,0.0,6.7,11.05,100.0
-0.55,1.0,0.5,60000.0,0.2,0.06,1.0,1.0,0.35,0.15,0.005,20.0,10.0,0.002,,0.5,0.0,2.0,-2.0,4.0,2.0,0.0,8.02,10.61,100.0
-0.55,1.0,0.5,60000.0,0.2,0.06,1.0,1.0,0.35,0.15,0.005,20.0,10.0,0.002,,0.5,0.0,2.0,-2.0,4.0,4.0,0.0,6.99,10.58,100.0
-0.55,1.0,0.5,60000.0,0.1,0.06,1.0,1.0,0.35,0.15,0.005,20.0,10.0,0.002,,0.5,0.0,2.0,-2.0,4.0,2.0,0.0,7.2700000000000005,10.89,100.0
