vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.004,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,62.629999999999995,62.85,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.004,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,62.160000000000004,62.38,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.004,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,58.9,59.32,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,63.81,63.92,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,62.4,62.68,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,58.36,58.95,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,59.61,60.01,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,59.41,59.81,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,55.620000000000005,56.8,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.004,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,59.29,59.51,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.004,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,59.050000000000004,59.38,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.004,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,61.67,61.76,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,63.13999999999999,63.35,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,61.25000000000001,61.41,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.4,0.0,59.019999999999996,59.6,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,59.31999999999999,59.67,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.5,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,4.0,0.45,0.0,59.309999999999995,59.8,50.0
