vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.015,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,37.55,49.11,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.015,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,41.82,44.25,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.015,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,39.129999999999995,44.25,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.03,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,37.519999999999996,46.62,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.03,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,32.36,44.09,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.03,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,32.43,42.78,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.06,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,35.83,47.15,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.06,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,36.120000000000005,43.91,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.06,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,26.8,35.38,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.12,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,29.92,40.33,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.12,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,33.03,38.67,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.12,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,26.729999999999997,40.27,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.24,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,18.78,34.88,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.24,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,18.11,36.51,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.24,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,23.97,38.58,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.48,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,23.119999999999997,35.26,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.48,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,15.920000000000002,27.69,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,0.48,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,12.07,34.03,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,17.27,29.23,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,16.16,35.32,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,20.8,33.63,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,2.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,36.51,41.43,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,2.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,41.4,41.87,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,2.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,37.519999999999996,36.27,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.0005,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.32,4.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,51.41,52.55,100.0
