vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,tau_stdp,accuracy,accuracy_2,seed
0,1,0.5,10000,0.03,0.1,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0,0,0.01,11.39,11.13,100
0,1,0.5,10000,0.1,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,0.01,11.25,10.99,100
0,1,0.5,10000,0.03,0.1,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,0.01,11.23,12.24,100
0,1,0.5,10000,0.1,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0.5,0,0.01,10.99,11.39,100
0,0.5,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0,0,0.01,10.99,10.19,100
0,1,0.5,10000,0.1,0.02,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,0.01,10.85,11.42,100
0,1,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0,0,0.01,10.62,11.35,100
0,0.5,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,0.01,10.6,10.93,100
0,0.5,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0.5,0,0.01,10.55,10.24,100
0,1,0.5,10000,0.1,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0.5,0,0.01,10.49,11.38,100
0,1,0.5,10000,0.1,0.02,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0.5,0,0.01,10.44,11.39,100
0,1,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0,0,0.01,10.4,11.44,100
0,1,0.5,10000,0.02,0.02,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0.5,0,0.01,10.34,11.38,100
0,1,0.5,10000,0.02,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0,0,0.01,10.33,11.33,100
0,1,0.5,10000,0.02,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0.5,0,0.01,10.3,11.33,100
0,1,0.5,10000,0.02,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0,0,0.01,10.29,11.36,100
0,1,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0.5,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0.5,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.03,0.02,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.03,0.02,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0.5,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.03,0.02,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.03,0.02,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0.5,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.03,0.02,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.02,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0.5,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.02,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.02,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.02,0.02,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0.5,0,0.01,10.28,10.8,100
0,1,0.5,10000,0.02,0.02,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.02,0.1,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0.5,0,0.01,10.28,11.35,100
0,1,0.5,10000,0.02,0.02,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0,0,0.01,10.25,11.51,100
0,1,0.5,10000,0.02,0.1,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,0.01,10.11,11.36,100
0,0.5,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,2,0.5,0,0.01,9.8,0,100
0,0.5,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0,0,0.01,9.8,0.65,100
0,0.5,0.5,10000,0.03,0.03,1,0,1,1,0.2,0.1,0.005,10,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,3,0,0,0.01,9.77,0.04,100
