amp_neuron,input_nbr,tau_in,tau_out,alpha_p,alpha_n,beta_p,beta_n,tau_pre,tau_post,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,gain_in,gain_out,accuracy,accuracy_2,bias_out,seed
0.05,60000.0,0.03,0.03,0.7,0.01,1.4,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.5,23.49,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,1.4,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,32.62,33.54,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,1.4,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,10.299999999999999,11.89,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,0.8,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,16.43,16.43,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,0.8,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,26.05,27.04,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,0.8,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.7,22.81,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,1.2,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.549999999999997,25.28,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,1.2,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,12.5,14.21,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,1.2,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,27.51,28.97,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,1.4,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,26.009999999999998,26.45,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,1.4,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,27.060000000000002,27.49,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,1.4,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.3,27.41,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,0.8,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.490000000000002,26.22,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,0.8,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.01,23.06,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,0.8,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.14,23.95,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,1.2,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.92,26.67,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,1.2,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,26.179999999999996,27.68,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,1.2,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,15.89,17.32,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.02,1.4,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,9.8,0.0,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.02,1.4,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,9.8,0.0,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.02,1.4,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,9.8,0.0,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.02,0.8,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,9.8,0.0,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.02,0.8,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,9.8,0.0,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.02,0.8,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,9.8,0.0,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.02,1.2,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,9.8,0.0,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.02,1.2,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,9.8,0.0,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.02,1.2,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,9.8,0.0,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.01,1.4,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.69,24.66,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.01,1.4,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.939999999999998,24.52,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.01,1.4,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.66,26.47,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.01,0.8,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.87,26.62,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.01,0.8,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.240000000000002,26.97,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.01,0.8,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.09,25.53,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.01,1.2,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.86,26.65,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.01,1.2,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.97,24.38,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.01,1.2,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.06,25.42,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.005,1.4,1.0,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.759999999999998,26.62,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.005,1.4,0.8,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,26.06,27.48,0.0,100.0
0.05,60000.0,0.03,0.03,0.8,0.005,1.4,1.2,0.06,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.3,24.59,0.0,100.0
