vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.25,1.0,0.5,60000.0,0.2,0.1,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,2.0,0.5,0.0,11.129999999999999,11.5,100.0
-0.25,1.0,0.5,60000.0,0.2,0.1,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,2.0,0.4,0.0,10.35,11.6,100.0
-0.25,1.0,0.5,60000.0,0.2,0.1,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,2.0,0.6,0.0,11.15,12.03,100.0
-0.25,1.0,0.5,60000.0,0.2,0.1,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.5,0.0,10.58,10.99,100.0
-0.25,1.0,0.5,60000.0,0.2,0.1,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.4,0.0,10.280000000000001,11.57,100.0
-0.25,1.0,0.5,60000.0,0.2,0.1,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,2.0,0.6,0.0,10.93,11.29,100.0
-0.25,1.0,0.5,60000.0,0.2,0.1,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.002,,1.0,0.0,1.8,-1.8,2.0,2.0,0.5,0.0,10.82,11.44,100.0
