vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.06,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,57.37,57.62,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,54.169999999999995,55.57,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.0005,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,54.56999999999999,54.56,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.0005,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,56.46,56.8,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.0005,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,53.47,53.62,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.0005,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,57.25,57.49,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,53.959999999999994,54.1,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,49.25,49.46,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.0005,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,51.59,51.7,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.001,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,60.089999999999996,60.5,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.001,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,58.03,58.31,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.001,2.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,60.85,60.96,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.001,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,61.3,61.66,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.001,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,58.28,58.51,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.001,3.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,57.830000000000005,58.1,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.001,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.5,0.0,59.64,59.88,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.001,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.35,0.0,57.13,57.38,50.0
0.0,0.05,0.5,60000.0,0.03,0.06,0.001,4.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.5,0.4,0.0,56.65,56.85,50.0
