amp_neuron,input_nbr,tau_in,tau_out,alpha_p,alpha_n,beta_p,beta_n,tau_pre,tau_post,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,gain_in,gain_out,accuracy,accuracy_2,bias_out,seed
0.5,60000.0,0.03,0.03,0.7,0.01,1.4,1.0,0.1,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.32,23.53,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.4,0.8,0.1,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.09,28.54,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.4,1.2,0.1,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,26.69,26.91,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,0.8,1.0,0.1,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,17.28,17.2,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,0.8,0.8,0.1,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.25,23.99,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,0.8,1.2,0.1,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.53,25.82,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.2,1.0,0.1,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.43,25.78,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.2,0.8,0.1,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.759999999999998,24.23,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.01,1.2,1.2,0.1,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.83,25.08,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.4,1.0,0.1,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.1,23.43,0.0,100.0
0.5,60000.0,0.03,0.03,0.7,0.005,1.4,0.8,0.1,0.12,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,26.97,27.12,0.0,100.0
