vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,15.24,26.25,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,13.52,25.85,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,22.57,26.1,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,22.93,25.83,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,24.01,26.17,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,23.71,26.45,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.006,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,24.19,26.83,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.006,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,24.83,26.52,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,13.63,25.65,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,15.61,25.68,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,22.95,24.99,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,22.64,24.67,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,23.9,24.8,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,23.75,24.7,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.006,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,24.560000000000002,24.68,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.006,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,24.36,25.01,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,18.55,24.13,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,16.939999999999998,23.91,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,23.51,24.91,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,24.959999999999997,25.0,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,24.73,25.33,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,24.94,25.29,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,0.006,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,25.419999999999998,25.56,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.01,0.006,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,26.169999999999998,25.58,100.0
-0.25,0.25,0.5,60000.0,0.1,0.06,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.002,,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,20.75,23.46,100.0
