vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,5.0,0.9,0.0,51.160000000000004,51.06,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,5.0,1.1,0.0,49.309999999999995,49.15,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,5.0,1.2,0.0,56.74,55.96,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,3.0,0.9,0.0,49.82,53.94,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,3.0,1.1,0.0,52.400000000000006,56.66,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,3.0,1.2,0.0,54.93,56.04,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,4.0,0.9,0.0,49.79,51.94,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,4.0,1.1,0.0,50.89,52.75,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,4.0,1.2,0.0,53.290000000000006,53.04,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,2.0,0.9,0.0,45.62,47.71,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,2.0,1.1,0.0,52.370000000000005,52.27,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,2.0,1.2,0.0,50.260000000000005,54.41,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,5.0,0.9,0.0,56.65,56.57,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,5.0,1.1,0.0,43.919999999999995,44.46,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,5.0,1.2,0.0,49.730000000000004,49.08,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,3.0,0.9,0.0,51.93,51.39,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,3.0,1.1,0.0,50.970000000000006,50.46,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,3.0,1.2,0.0,44.940000000000005,47.67,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,4.0,0.9,0.0,51.29,51.71,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,4.0,1.1,0.0,52.78,52.08,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,4.0,1.2,0.0,54.33,53.78,100.0
-0.25,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,2.0,0.9,0.0,39.81,42.87,100.0
