amp_neuron,input_nbr,tau_in,tau_out,alpha_p,alpha_n,beta_p,beta_n,tau_pre,tau_post,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,gain_in,gain_out,accuracy,accuracy_2,bias_out,seed
0.05,60000.0,0.03,0.03,0.7,0.01,1.4,1.0,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.84,25.38,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,1.4,0.8,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.71,26.62,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,1.4,1.2,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,20.3,20.21,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,0.8,1.0,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,28.51,30.73,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,0.8,0.8,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.27,26.07,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,0.8,1.2,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,16.650000000000002,18.01,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,1.2,1.0,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.24,23.24,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,1.2,0.8,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.83,28.24,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.01,1.2,1.2,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,19.8,19.45,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,1.4,1.0,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.32,23.16,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,1.4,0.8,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,21.5,21.65,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,1.4,1.2,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,19.11,19.26,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,0.8,1.0,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.5,22.02,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,0.8,0.8,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.82,25.44,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,0.8,1.2,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,23.119999999999997,23.16,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,1.2,1.0,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,15.559999999999999,16.24,0.0,100.0
0.05,60000.0,0.03,0.03,0.7,0.005,1.2,0.8,0.1,0.1,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,25.679999999999996,25.71,0.0,100.0
