vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.6,0.0,49.95,51.44,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,50.8,51.53,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,49.03,48.51,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.9,0.0,49.08,51.61,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,1.0,0.0,52.2,54.75,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.6,0.0,42.39,42.6,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,52.910000000000004,55.05,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,46.69,49.23,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.9,0.0,56.25,57.44,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,1.0,0.0,50.470000000000006,50.77,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.6,0.0,45.57,47.02,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,54.900000000000006,54.19,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,43.36,46.16,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.9,0.0,55.46,55.37,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,1.0,0.0,51.7,54.69,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.6,0.0,46.69,47.69,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,44.690000000000005,45.09,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.8,0.0,56.64,57.39,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,0.9,0.0,49.94,52.14,100.0
-0.1,0.5,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.005,1.0,0.0,1.8,-1.8,1.0,3.0,1.0,0.0,55.84,57.39,100.0
