vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.5,0.5,60000.0,0.03,0.03,0.1,2.0,0.2,0.0,0.005,30.0,10.0,0.005,0.002,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.85,0.0,70.81,70.62,100.0
0.0,0.5,0.5,60000.0,0.03,0.03,0.1,2.0,0.2,0.0,0.005,50.0,10.0,0.005,0.002,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.85,0.0,74.66000000000001,74.09,100.0
0.0,0.5,0.5,60000.0,0.03,0.03,0.1,2.0,0.2,0.0,0.005,70.0,10.0,0.005,0.002,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.85,0.0,76.34,75.52,100.0
0.0,0.5,0.5,60000.0,0.03,0.03,0.1,2.0,0.2,0.0,0.005,90.0,10.0,0.005,0.002,0.01,1.0,0.005,1.0,0.0,1.8,-1.5,1.0,4.0,0.85,0.0,79.74,78.92,100.0
