vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.25,0.5,0.5,60000.0,0.02,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,51.85999999999999,52.42,100.0
-0.25,0.5,0.5,60000.0,0.02,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,55.87,56.29,100.0
-0.25,0.5,0.5,60000.0,0.02,0.06,1.0,1.0,0.2,0.0,0.005,30.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,59.67,58.53,100.0
-0.25,0.5,0.5,60000.0,0.02,0.06,1.0,1.0,0.2,0.0,0.005,30.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,57.53,58.25,100.0
-0.25,0.5,0.5,60000.0,0.02,0.06,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,57.379999999999995,56.59,100.0
-0.25,0.5,0.5,60000.0,0.02,0.06,1.0,1.0,0.2,0.0,0.005,50.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,64.4,63.82,100.0
-0.25,0.5,0.5,60000.0,0.02,0.06,1.0,1.0,0.2,0.0,0.005,70.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,63.55,62.77,100.0
-0.25,0.5,0.5,60000.0,0.02,0.06,1.0,1.0,0.2,0.0,0.005,70.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,69.45,67.55,100.0
-0.25,0.5,0.5,60000.0,0.02,0.06,1.0,1.0,0.2,0.0,0.005,100.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,60.68,56.92,100.0
-0.25,0.5,0.5,60000.0,0.02,0.06,1.0,1.0,0.2,0.0,0.005,100.0,10.0,0.002,0.004,1.0,0.0,1.8,-1.8,1.0,3.0,0.7,0.0,75.33,74.68,100.0
