input_nbr,input_scale,tau_in,tau_out,thr_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,bias_in,seed,accuracy,accuracy_2
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,5.0,2.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,5.0,2.0,0.03,50.0,0.6382,0.6384
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,5.0,2.0,0.04,50.0,0.5689,0.5713
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,5.0,5.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,5.0,5.0,0.03,50.0,0.6414,0.6411
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,5.0,5.0,0.04,50.0,0.2949,0.3288
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,5.0,10.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,5.0,10.0,0.03,50.0,0.6394,0.6383
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,5.0,10.0,0.04,50.0,0.2805,0.2847
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,10.0,2.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,10.0,2.0,0.03,50.0,0.617,0.618
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,10.0,2.0,0.04,50.0,0.6198,0.6218
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,10.0,5.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,10.0,5.0,0.03,50.0,0.6486,0.6482
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,10.0,5.0,0.04,50.0,0.604,0.6065
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,10.0,10.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,10.0,10.0,0.03,50.0,0.6388,0.6399
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,10.0,10.0,0.04,50.0,0.1351,0.141
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.03,50.0,0.6171,0.6176
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,2.0,0.04,50.0,0.611,0.6119
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,5.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,5.0,0.03,50.0,0.639,0.6388
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,5.0,0.04,50.0,0.5803,0.5812
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,10.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,10.0,0.03,50.0,0.6353,0.6354
60000.0,0.004,30.0,75.0,8.0,0.0008,1.0,350.0,100.0,1.0,20.0,15.0,10.0,0.04,50.0,0.5133,0.5165
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,5.0,2.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,5.0,2.0,0.03,50.0,0.6297,0.6276
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,5.0,2.0,0.04,50.0,0.5256,0.5287
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,5.0,5.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,5.0,5.0,0.03,50.0,0.6487,0.6484
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,5.0,5.0,0.04,50.0,0.2762,0.3022
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,5.0,10.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,5.0,10.0,0.03,50.0,0.6331,0.6328
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,5.0,10.0,0.04,50.0,0.2207,0.2218
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,10.0,2.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,10.0,2.0,0.03,50.0,0.6181,0.6176
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,10.0,2.0,0.04,50.0,0.5921,0.5936
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,10.0,5.0,0.02,50.0,0.098,0.098
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,10.0,5.0,0.03,50.0,0.6379,0.6368
60000.0,0.004,30.0,75.0,8.0,0.001,1.0,350.0,100.0,1.0,20.0,10.0,5.0,0.04,50.0,0.6195,0.6221
