vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.5,3.0,1.2,0.0,49.64,50.57,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.5,4.0,0.9,0.0,44.93,44.89,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.5,4.0,1.0,0.0,45.86,47.1,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.5,4.0,1.2,0.0,50.580000000000005,53.44,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.5,5.0,0.9,0.0,49.97,51.12,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.5,5.0,1.0,0.0,48.41,47.42,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,1.5,5.0,1.2,0.0,46.48,46.53,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,2.0,2.0,0.9,0.0,27.66,34.58,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,2.0,2.0,1.0,0.0,30.080000000000002,32.06,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,2.0,2.0,1.2,0.0,39.129999999999995,39.07,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,2.0,3.0,0.9,0.0,45.11,46.13,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,2.0,3.0,1.0,0.0,42.8,45.41,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,2.0,3.0,1.2,0.0,45.21,46.56,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,2.0,4.0,0.9,0.0,46.239999999999995,46.64,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,2.0,4.0,1.0,0.0,47.85,49.06,100.0
-0.25,0.25,0.5,60000.0,0.03,0.06,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,0.004,1.0,0.0,1.8,-1.8,2.0,4.0,1.2,0.0,55.47,55.78,100.0
