amp_neuron,input_nbr,tau_in,tau_out,alpha_p,alpha_n,beta_p,beta_n,tau_pre,tau_post,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,gain_in,gain_out,accuracy,accuracy_2,bias_out,seed
1.0,60000.0,0.03,0.03,0.7,0.02,1.4,1.0,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.740000000000002,23.38,0.0,100.0
1.0,60000.0,0.03,0.03,0.7,0.02,1.4,0.8,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.03,23.4,0.0,100.0
1.0,60000.0,0.03,0.03,0.7,0.02,1.4,1.2,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,21.11,25.56,0.0,100.0
1.0,60000.0,0.03,0.03,0.7,0.02,0.8,1.0,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,19.39,23.03,0.0,100.0
1.0,60000.0,0.03,0.03,0.7,0.02,0.8,0.8,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,19.24,26.82,0.0,100.0
1.0,60000.0,0.03,0.03,0.7,0.02,0.8,1.2,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,20.47,20.68,0.0,100.0
1.0,60000.0,0.03,0.03,0.7,0.02,1.2,1.0,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,19.830000000000002,22.08,0.0,100.0
1.0,60000.0,0.03,0.03,0.7,0.02,1.2,0.8,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.650000000000002,22.48,0.0,100.0
1.0,60000.0,0.03,0.03,0.7,0.02,1.2,1.2,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,22.64,22.38,0.0,100.0
1.0,60000.0,0.03,0.03,0.8,0.01,1.4,1.0,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,24.01,23.75,0.0,100.0
1.0,60000.0,0.03,0.03,0.8,0.01,1.4,0.8,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,21.83,23.83,0.0,100.0
1.0,60000.0,0.03,0.03,0.8,0.01,1.4,1.2,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,17.11,18.58,0.0,100.0
1.0,60000.0,0.03,0.03,0.8,0.01,0.8,1.0,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,17.71,19.18,0.0,100.0
1.0,60000.0,0.03,0.03,0.8,0.01,0.8,0.8,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,16.99,19.13,0.0,100.0
1.0,60000.0,0.03,0.03,0.8,0.01,0.8,1.2,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,19.91,19.5,0.0,100.0
1.0,60000.0,0.03,0.03,0.8,0.01,1.2,1.0,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,16.78,19.22,0.0,100.0
1.0,60000.0,0.03,0.03,0.8,0.01,1.2,0.8,0.06,0.08,1.0,0.2,0.1,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,4.0,,18.94,21.95,0.0,100.0
