input_scale,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
1.0,0.05,0.5,60000.0,0.03,0.03,0.006,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,56.989999999999995,57.09,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.006,0.0,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,70.19,70.27,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.006,0.0,1.0,1.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,72.22,71.37,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.006,0.0,1.0,1.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,78.43,77.61,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.006,0.0,1.0,1.0,0.35,0.0,0.005,200.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,85.50999999999999,84.2,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.007,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,56.19,56.22,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.007,0.0,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,66.78,66.97,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.007,0.0,1.0,1.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,73.72,73.26,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.007,0.0,1.0,1.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,79.59,78.21,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.007,0.0,1.0,1.0,0.35,0.0,0.005,200.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,82.35,80.96,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.008,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,47.99,48.0,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.008,0.0,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,63.970000000000006,64.05,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.008,0.0,1.0,1.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,73.0,72.16,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.008,0.0,1.0,1.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,78.43,76.97,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.008,0.0,1.0,1.0,0.35,0.0,0.005,200.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,84.50999999999999,83.58,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.009,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,60.5,60.69,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.009,0.0,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,64.14,64.01,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.009,0.0,1.0,1.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,70.38,70.26,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.009,0.0,1.0,1.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,77.83,77.09,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.009,0.0,1.0,1.0,0.35,0.0,0.005,200.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,84.7,83.57,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.01,0.0,1.0,1.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,57.489999999999995,57.66,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.01,0.0,1.0,1.0,0.35,0.0,0.005,20.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,65.89,65.8,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.01,0.0,1.0,1.0,0.35,0.0,0.005,50.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,73.50999999999999,73.15,50.0
1.0,0.05,0.5,60000.0,0.03,0.03,0.01,0.0,1.0,1.0,0.35,0.0,0.005,100.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,78.08,76.94,50.0
